year,month,day,hour,min,sec,lon,lat,depth,mag
1955,4,30,14,23,22.51,171.47,-42.93,12,4.561
1955,5,2,21,31,0.54,174.65,-40.93,33,3.997
1955,5,5,11,16,31.63,172.14,-41.44,33,3.4
1955,5,10,20,14,9.09,171.99,-41.42,12,4.591
1955,5,13,16,9,55.61,175.01,-40.15,12,4.265
1955,5,14,21,52,10.34,178.59,-39.6,12,4.585
1955,5,17,14,13,22.3,173.31,-41.47,33,3.466
1955,5,20,4,5,21.35,176.08,-37.56,33,4.425
1955,5,24,17,52,40.48,175,-40,33,3.1
1955,6,8,4,31,0,173.3,-42.8,25,4.5
1955,6,10,12,27,9.88,168,-44.5,12,4.153
1955,6,11,3,20,17.76,168.21,-44.04,12,4.833
1955,6,26,20,42,14.01,177.33,-37.74,12,3.89
1955,7,10,6,32,41.23,178.1,-39,12,4.833
1955,7,12,14,4,12.89,174,-39,33,3.4
1955,7,12,16,36,48.5,175.17,-40.32,12,3.677
1955,7,20,2,33,22.29,178.23,-40.18,12,5.054
1955,7,24,23,43,49.28,166.65,-45.24,12,4.507
1955,7,30,23,49,29.41,173.65,-39.31,33,3.694
1955,8,27,21,19,0.5,176.28,-39.02,12,4.289
1955,8,30,2,54,32.81,174.26,-41.36,12,3.881
1955,9,8,15,21,46.11,175.6,-40.13,33,4.235
1955,9,13,9,51,6.71,177.98,-38.39,33,4.4
1955,9,21,21,26,58.84,173.92,-38.76,12,3.372
1955,9,22,10,38,34.5,177.65,-37.58,33,4.068
1955,9,26,12,25,41.11,178.5,-38.5,33,3.8
1955,9,29,8,4,0,167.7,-46.1,25,4.5
1955,9,30,6,51,11.02,177.49,-36.78,12,4.629
1955,10,2,12,45,30.1,171.25,-42.08,12,3.533
1955,10,14,16,13,57.64,172.91,-42.31,12,4.361
1955,10,21,8,57,12.77,176.83,-36.57,12,4.445
1955,11,5,10,29,42.46,174.45,-41.55,12,4.09
1955,11,7,22,40,29.69,176.56,-40.81,33,3.745
1955,11,12,1,43,4.9,173.6,-42.98,33,4.405
1955,11,16,15,55,48.62,174.46,-41.76,12,3.691
1955,11,20,23,58,0,174.1,-39.1,25,4.5
1955,11,23,6,15,29.81,175.22,-40.4,33,4.17
1955,11,23,19,52,38.59,175.28,-39.84,33,3.915
1955,11,25,1,37,15.19,176.41,-39.28,33,3.847
1955,11,25,18,13,44.38,175.05,-40.24,33,3.354
1955,11,30,23,54,57.3,176.33,-39.05,33,3.439
1955,12,5,10,29,56.61,174.41,-40.42,33,4.425
1955,12,16,22,39,6.61,177.77,-39.06,33,4.323
1955,12,21,13,52,17.27,176.54,-41.68,33,3.643
1956,1,7,12,0,43.23,177.2,-41.12,33,3.67
1956,1,8,16,39,10.86,174.91,-37.99,12,3.405
1956,1,13,7,11,19.6,175.63,-38.86,33,4.18
1956,1,13,16,37,42.67,176.98,-39.57,33,3.337
1956,1,20,9,3,39.58,178.14,-40.12,33,4.615
1956,1,22,13,35,27.2,174.55,-37.44,33,3.732
1956,1,30,8,43,1.55,177.42,-37.1,12,6.3
1956,2,8,23,14,1.69,177.89,-38.73,12,3.915
1956,2,14,14,54,16.3,172.87,-42.98,33,4.357
1956,2,17,9,43,34.18,173.86,-42.08,12,4.846
1956,2,21,1,41,56.58,171.3,-42.81,12,4.272
1956,2,22,21,57,36.5,174.74,-40.98,12,3.482
1956,3,2,11,45,43.24,175.31,-40.73,33,3.915
1956,3,2,22,43,51.3,175.8,-38.9,12,5.088
1956,3,10,20,15,45.07,167.47,-44.68,33,4.527
1956,3,13,17,26,26.82,167.63,-43.5,33,4.323
1956,3,14,19,29,54.55,176.11,-40.39,33,4.119
1956,3,16,9,58,54.48,175.18,-41.59,12,3.915
1956,3,17,19,24,50.5,177.7,-36.7,12,5.071
1956,3,24,16,12,29.82,176.65,-37.97,33,3.303
1956,3,27,2,38,52.78,174.27,-40.98,33,5.368
1956,4,5,20,24,41.72,177.87,-39.84,12,3.813
1956,4,7,22,21,24.91,176.87,-36.52,12,4.629
1956,4,11,9,28,41.89,178.03,-38.92,33,3.983
1956,4,19,9,30,38.91,178.73,-37.69,33,4.719
1956,4,20,18,43,51.73,172.92,-41.93,12,3.976
1956,4,29,1,11,46.43,174.69,-41.42,33,3.507
1956,5,1,18,19,46.7,175.17,-40.08,12,4.017
1956,5,8,23,37,25.69,171,-45,12,3.95
1956,5,21,6,29,24.5,168,-45,12,4.2
1956,5,23,14,59,56.97,173.95,-42.04,12,4.687
1956,5,29,22,58,23.27,175.33,-40.88,33,4.017
1956,5,31,9,39,38.64,178.34,-37.88,12,4.395
1956,6,13,5,42,30.54,168.01,-44.8,33,4.34
1956,6,14,12,13,43.76,175.08,-40.19,33,4.017
1956,6,16,19,38,8.09,173.18,-41.32,12,4.078
1956,6,19,18,26,3.28,174.76,-39.23,33,4.149
1956,6,24,22,47,21.03,174.6,-41.32,12,3.609
1956,7,8,2,53,27.02,175.34,-39.22,12,3.439
1956,7,9,3,27,50.88,167.5,-46.5,12,4.731
1956,7,15,3,59,17.33,174.61,-41.47,33,3.405
1956,7,16,14,16,49.82,178.54,-39.35,33,4.306
1956,7,17,13,29,5.14,178.65,-38.27,12,4.099
1956,7,20,14,23,5.14,169.5,-44,12,3.609
1956,7,31,21,18,45.07,179.08,-38.83,12,4.476
1956,8,8,9,6,12.7,174.79,-40.17,12,3.711
1956,8,19,4,57,31.87,174.95,-40.18,12,3.976
1956,8,20,2,39,18.91,175.51,-41.18,12,3.609
1956,9,20,8,2,29.06,173.92,-42.27,33,3.915
1956,9,22,5,8,39.83,172.8,-40.98,33,3.839
1956,9,24,4,30,43.06,173.02,-42.36,33,4.387
1956,9,24,15,15,47.61,174,-41.47,33,4.187
1956,10,1,4,34,55.07,175.32,-39.26,33,4.255
1956,10,5,22,36,17.02,171.3,-42.87,12,3.303
1956,10,10,9,48,38.96,173.84,-41.07,33,3.813
1956,10,14,22,5,25.48,174.41,-40.78,12,3.966
1956,10,15,3,48,43.11,179.16,-38.25,33,4.979
1956,10,22,0,13,16.23,177.67,-39.19,33,4.017
1956,11,6,3,34,16.34,175.92,-38.59,12,3.779
1956,11,11,22,4,19.91,176.2,-40.83,33,3.89
1956,11,14,7,52,37.65,171.9,-41.26,33,4.085
1956,11,20,21,28,20.27,166.6,-45.25,12,4.374
1956,11,22,8,15,33.28,166.43,-44.82,12,5.101
1956,11,28,16,26,25.13,178.17,-38.39,33,4.017
1956,12,1,5,5,16.67,177.36,-38.14,12,4.381
1956,12,9,11,41,30.21,173.18,-41.7,12,4.221
1956,12,28,14,24,36.377,177.5,-38.3,33,6.1
1957,1,12,0,31,38.18,167.07,-44.22,33,4.697
1957,1,21,1,14,39.81,175.5,-36,33,3.4
1957,1,24,17,18,23.89,175,-36,33,3.3
1957,1,31,14,54,21.43,176.93,-39.97,33,3.507
1957,2,3,18,19,43.88,173.91,-41.38,12,4.09
1957,2,6,11,55,28.96,175.25,-39.3,12,3.575
1957,2,16,22,42,40.1,173.1,-39.95,12,4
1957,2,17,1,17,4.77,168.36,-44.83,33,3.745
1957,2,22,0,30,10.7,175.14,-39.19,5,5.315
1957,3,3,9,45,30.18,171.07,-42.93,12,3.788
1957,3,4,12,17,38.02,167.24,-44.5,33,3.915
1957,3,4,21,20,28.43,174.93,-41.12,12,3.405
1957,3,7,5,29,18.87,178.44,-38.86,12,4.527
1957,3,13,0,30,24.2,177.99,-38.01,12,3.677
1957,3,23,9,49,33.15,176.99,-39.85,12,3.997
1957,3,24,3,49,48.36,176.06,-40.61,12,4.455
1957,3,24,7,19,46.38,171.36,-42.9,12,4.18
1957,3,24,23,21,5.2,175.48,-40.66,33,3.482
1957,3,29,20,48,30.8,171.54,-42.41,33,3.3
1957,3,31,12,52,50.26,171.59,-42.79,12,4.085
1957,4,6,15,28,4.89,175.08,-40.18,33,3.988
1957,4,9,10,16,50.52,175.42,-39.09,12,4.058
1957,4,11,12,14,27,178.43,-38.47,33,3.66
1957,4,12,9,18,23.71,175.85,-39.29,12,3.779
1957,4,13,11,59,20.11,177.02,-40.87,12,4.068
1957,4,21,2,43,49.03,177.1,-40.77,12,4.51
1957,4,25,10,12,18.81,178.73,-38,33,4.16
1957,4,28,21,10,36.52,177.43,-38.1,33,3.976
1957,4,30,15,30,1.46,178.33,-38.34,33,4.058
1957,5,9,3,20,54.18,178.17,-38.2,12,3.737
1957,5,15,16,9,45.25,174,-40.5,12,4.595
1957,5,16,12,42,38.85,175.07,-40.06,33,3.864
1957,5,28,9,42,40.71,166.7,-44.74,12,4.153
1957,6,3,12,12,17.06,175,-35.8,12,3.4
1957,6,9,4,31,24.51,175.1,-35.9,12,3.3
1957,7,3,6,10,16.13,175.1,-40.11,12,3.854
1957,7,5,12,40,32.63,173.44,-42.3,33,4.017
1957,7,17,13,54,32.8,174.48,-41.72,12,3.635
1957,8,2,2,12,44.51,177.14,-38.67,12,4.782
1957,8,3,22,44,47.72,176.99,-40.57,12,3.813
1957,8,4,5,52,45.22,177.32,-38.21,12,4.163
1957,8,4,23,35,57.7,177.6,-38.4,33,3.4
1957,8,9,8,45,49.65,171.15,-43.46,33,3.686
1957,8,14,2,2,9.42,176.13,-40.81,12,4.643
1957,8,14,13,40,27.41,176.86,-39.23,33,3.677
1957,8,21,5,48,2.01,176,-41.03,33,5.332
1957,8,27,15,1,2.46,174.08,-42.04,12,3.813
1957,8,28,17,41,49.66,174.27,-42.08,33,3.337
1957,9,1,13,36,57.09,176.8,-40.87,12,4.663
1957,9,13,19,56,12.88,175.47,-41.28,33,3.813
1957,9,13,22,22,33.5,174.92,-40.93,33,4.544
1957,9,14,16,54,45.5,167.46,-44.95,33,3.966
1957,9,19,21,25,38.05,175.41,-40.75,12,3.372
1957,9,22,8,50,58.94,172.39,-41.43,12,4.445
1957,9,28,8,7,4.81,173.91,-40.21,12,4.068
1957,9,30,4,2,30.24,172.08,-41.45,12,3.474
1957,10,3,15,50,32.89,176.29,-40.8,33,3.772
1957,10,8,17,57,14.49,174.3,-42.11,33,3.762
1957,10,15,19,48,14.86,174.97,-39.13,33,3.966
1957,11,3,11,50,58.07,177.31,-38.28,33,3.915
1957,11,3,18,0,48.59,174.62,-39.23,33,3.847
1957,11,13,22,26,15.86,175.57,-41.02,33,3.854
1957,11,25,13,13,34.29,176.97,-40.41,12,3.405
1957,11,26,9,18,8.28,167.08,-45.47,12,4.221
1957,11,28,9,34,41.53,172.77,-40.14,12,3.372
1957,12,2,4,39,12.19,169.99,-46.54,12,4.272
1957,12,4,3,47,14.7,174.88,-40.04,33,3.788
1957,12,11,10,28,28.79,174.58,-41.53,33,3.66
1957,12,28,8,12,14.15,177.48,-40.61,33,4.629
1957,12,31,14,28,20.46,166.05,-44.88,25,5.875
1958,1,8,13,2,32.87,174.34,-40.99,12,4.17
1958,1,9,15,10,29.7,176.8,-37.5,12,3.25
1958,1,12,0,25,38.63,173.65,-41.79,12,4.017
1958,1,17,10,37,0,174.05,-40.83,12,4
1958,1,27,2,1,32.24,176.4,-39.51,12,4.201
1958,1,28,22,50,26.81,176.73,-40.15,12,4.247
1958,1,30,1,25,42.87,167.12,-46.22,12,4.527
1958,1,31,6,32,39.79,176.58,-39.85,12,5.894
1958,2,6,14,46,5.25,174.89,-40.11,33,3.915
1958,2,6,18,8,49.59,175.32,-39.17,12,3.252
1958,2,8,16,6,13.8,178.92,-37.69,33,4.451
1958,2,10,11,1,47.98,177.43,-38.2,33,3.915
1958,2,16,2,2,33.45,176.76,-36.41,33,4.731
1958,2,22,23,32,2.39,174.41,-41.41,12,3.745
1958,2,24,1,50,43.58,176.47,-40.49,12,3.788
1958,3,2,15,42,7.65,172.82,-40.85,12,3.048
1958,3,2,22,29,10.91,172.93,-40.74,12,3.405
1958,3,16,22,22,40.16,175.19,-39.35,33,3.941
1958,3,19,16,25,4.99,175.29,-39.13,12,3.507
1958,4,3,16,2,50.64,176.02,-41.33,12,4.272
1958,4,12,11,5,11.33,173.39,-41.37,33,3.439
1958,4,15,17,7,2.78,173.2,-39.4,33,4.578
1958,4,17,14,23,16.05,174.28,-41.92,33,3.839
1958,5,3,18,18,6.75,176.3,-38.3,12,3.1
1958,5,7,19,25,21.21,178.1,-37.95,12,4.099
1958,5,14,12,4,30.85,176,-38.8,12,3.2
1958,5,16,21,18,59.58,176.22,-39.51,33,3.932
1958,6,4,17,9,33.99,176.1,-40.98,33,3.983
1958,6,22,9,27,9.71,174.42,-41.81,33,3.686
1958,6,29,2,45,45.62,176.81,-37.96,12,3
1958,7,15,11,58,57.72,172.84,-42.1,12,4.201
1958,7,29,22,21,19.3,176.53,-40.64,12,4.955
1958,8,5,12,38,34.41,170.47,-43.07,33,3.779
1958,8,9,2,11,16.34,177.14,-37.2,33,4.782
1958,8,11,14,35,41.7,174.24,-40.16,33,4.051
1958,8,23,16,14,2.98,173.02,-41.54,33,3.303
1958,8,27,7,48,14.83,174.66,-39.26,33,3.711
1958,9,2,2,55,40.11,171.63,-41.41,33,4.017
1958,9,5,10,58,5.05,176.59,-40.37,33,3.813
1958,9,8,19,24,28.34,177.42,-38.11,12,4.119
1958,9,12,1,4,22.54,177.72,-37.45,12,3.66
1958,9,22,5,37,30.89,174.4,-40.83,12,3.983
1958,9,27,0,33,25.4,174.02,-41.52,33,3.711
1958,10,2,6,45,37.28,178.12,-38.87,12,3.405
1958,10,14,1,11,17.92,178.08,-37.03,33,4.255
1958,10,26,3,18,51.75,173.58,-39,33,3.864
1958,10,29,15,13,33.65,176.4,-41.05,33,3.405
1958,11,6,14,36,42.67,176.44,-40.56,12,3.772
1958,11,8,20,21,45.12,174.75,-41.45,33,3.983
1958,11,14,21,44,17.79,172.83,-41.02,12,3.65
1958,11,20,16,22,56.89,171,-42.48,12,3.133
1958,11,20,21,56,13.41,174.01,-41.71,33,3.762
1958,11,21,23,19,21.55,171.24,-41.77,12,4.094
1958,11,23,9,24,13.87,175.39,-39.16,12,3.575
1958,12,12,21,6,39.63,175.41,-37.74,33,4.1
1958,12,14,13,24,19.3,175.47,-39.16,12,3.303
1958,12,17,3,30,30.24,175.38,-40.6,33,3.609
1958,12,21,13,51,32.72,170.39,-42.75,12,4.323
1958,12,21,19,20,42.3,167.33,-45.04,33,4.323
1958,12,30,17,45,16.21,176.84,-37.78,33,3.966
1959,1,7,16,15,0,176.3,-38.4,25,4.5
1959,1,9,17,8,28.11,173.94,-41.74,12,4.323
1959,1,12,0,35,30.16,172.38,-42.05,12,3.874
1959,1,12,10,21,50.74,173.21,-42.96,12,3.283
1959,1,28,10,18,11.05,175.01,-40.19,12,3.66
1959,2,3,23,23,20.03,174.25,-39.75,33,5.241
1959,2,8,22,57,5.2,173.93,-42.03,12,3.635
1959,2,12,3,50,10.52,176.7,-38.57,12,4.145
1959,2,19,21,15,46.73,175.55,-41.2,33,3.997
1959,2,23,7,20,5.58,175.09,-40.16,12,3.533
1959,3,2,8,58,2.34,175.76,-40.8,12,3.507
1959,3,10,5,27,58.85,177.49,-38.19,12,4.18
1959,3,12,6,39,48.01,176.67,-40.6,12,4.476
1959,3,13,10,22,41.34,166.8,-44.5,12,4.221
1959,3,17,4,51,26.15,167.09,-45.69,12,4.085
1959,3,19,12,52,29.76,171.92,-41.13,12,4.102
1959,3,21,20,4,57.42,175.67,-39.21,12,3.694
1959,3,23,23,6,29.69,174.51,-40.75,12,3.976
1959,3,31,9,6,15.54,175.7,-41.22,12,3.507
1959,4,3,3,33,59.62,176.4,-38.4,33,3.467
1959,4,4,18,5,37.33,174.39,-39.7,33,4.289
1959,4,5,13,2,20.43,175.05,-40.25,33,3.854
1959,4,7,0,21,28.19,176.88,-37.6,33,3.915
1959,4,9,17,49,49.55,175.89,-40.18,12,4.629
1959,4,11,22,3,15.25,177.8,-37.34,33,4.51
1959,4,13,23,43,16.44,176.66,-39.64,33,4.323
1959,4,16,3,2,9.3,175.21,-40.8,12,4.051
1959,4,24,10,55,47.8,176.7,-38,33,3
1959,4,27,9,49,15.85,174.28,-41.32,12,3.65
1959,5,3,7,55,49.61,167.79,-44.47,12,4.119
1959,5,11,12,45,36.18,177.05,-39.49,33,3.354
1959,5,14,20,7,16.53,172.69,-42.33,12,4.527
1959,5,18,21,21,44.35,175.59,-39.41,12,3.784
1959,5,21,17,34,40.27,172.33,-41.39,12,3.874
1959,5,22,6,57,12.51,174.31,-41.07,33,5.62
1959,5,28,9,22,27.63,175.74,-40.02,12,3.847
1959,6,1,11,26,41.52,170,-45,33,3.8
1959,6,1,19,26,35.12,176.45,-39.35,12,4.466
1959,6,2,10,2,13.02,174.95,-40.85,12,3.711
1959,6,2,21,20,29.89,175.62,-37.83,12,4.043
1959,6,6,1,47,24.71,173.91,-42.62,12,4.323
1959,6,7,3,22,45.46,171.04,-41.64,33,3.737
1959,6,13,16,12,37.2,175.82,-41.24,33,3.474
1959,6,13,20,52,1.15,173.61,-43.26,33,3.983
1959,6,14,18,0,12.9,172.89,-40.83,12,4.017
1959,6,19,5,31,52.5,173.53,-41.88,33,4.078
1959,6,19,15,28,10.58,177.1,-38.53,33,3.575
1959,6,20,8,26,24.96,176.94,-38.58,33,4.17
1959,6,22,15,20,48.86,176.97,-40.97,33,3.711
1959,6,28,10,31,1.81,174.84,-41.55,33,3.099
1959,6,30,13,20,41.81,173.89,-42.62,12,4.527
1959,7,18,8,7,31.04,174.85,-40.39,12,4.513
1959,7,23,22,41,48.77,176.96,-37.85,12,3.711
1959,7,26,22,45,56.29,175.05,-39.36,12,3.928
1959,7,30,15,7,52.89,175.25,-39.99,12,4.445
1959,8,5,21,10,53.39,175.07,-40.07,33,3.66
1959,8,11,17,32,17.19,177.84,-38.74,33,3.533
1959,8,11,18,47,52.23,174.82,-42.86,33,4.303
1959,8,28,18,57,14.9,176.94,-40.98,33,3.915
1959,8,29,21,14,54.39,168.37,-44.5,12,3.847
1959,9,4,14,51,44.37,172.25,-41.81,12,4.16
1959,9,10,10,37,53.67,166.89,-47.16,12,4.731
1959,9,12,4,16,22.09,177,-39.85,12,4.058
1959,9,28,9,1,3.62,174.25,-40.31,12,4.362
1959,10,2,10,28,17.87,177.86,-38.08,33,3.813
1959,10,9,19,12,9.59,172.28,-41.51,12,3.252
1959,10,11,11,31,12.83,176.84,-40.07,12,4.119
1959,10,12,1,58,55.17,173.21,-41.9,12,4.139
1959,10,14,12,34,31.47,174.23,-41.92,12,3.541
1959,10,17,15,8,59.05,174.27,-40.79,33,3.793
1959,10,19,5,49,32.62,172.49,-41.17,12,3.915
1959,10,24,2,59,52.77,172.42,-40.96,12,4.466
1959,10,24,8,59,4.43,176.49,-39.13,33,3.609
1959,10,28,21,27,34.27,173.55,-41.56,12,4.599
1959,11,7,3,10,38.57,172.67,-41.09,12,4.241
1959,11,12,8,37,13.66,174.59,-41.61,12,3.643
1959,11,13,21,20,16.29,177.25,-39.35,12,3.711
1959,11,14,15,36,28.28,175.41,-39.03,12,4.187
1959,11,23,18,6,41,171.03,-42.08,12,3.635
1959,11,26,23,59,0.16,173.16,-39.89,12,4.578
1959,11,27,23,9,51.21,173.8,-41.3,12,3.4
1959,11,29,17,57,19.71,176.31,-39.4,12,4.502
1959,12,14,6,24,52.26,177.97,-38.54,33,4.731
1959,12,15,14,49,19.78,176.39,-39.49,33,4.894
1959,12,17,7,38,3.9,174.5,-40.86,12,3.584
1959,12,17,18,6,18.18,175.68,-39.42,33,3.772
1959,12,23,12,46,16.88,176.55,-40.77,12,3.584
1959,12,27,7,52,36.6,167.93,-43.94,33,4.221
1959,12,29,21,50,39.05,174.1,-40.91,12,3.482
1959,12,29,23,58,19.33,174.92,-39.4,12,5.292
1960,1,5,8,53,40.23,173.67,-39.24,12,3.682
1960,1,9,13,13,30.4,178,-38.5,33,3.9
1960,1,9,16,36,17.72,176.95,-39.94,12,3.235
1960,1,24,23,3,55.45,174.11,-40.13,33,3.895
1960,2,1,2,1,54.69,176.65,-40.13,33,4.466
1960,2,3,0,20,55.9,174.51,-41.11,33,4.425
1960,2,7,18,46,42.09,176.21,-41.15,33,3.15
1960,2,10,4,59,3.4,174.91,-41.57,12,3.541
1960,2,11,13,36,23.23,175.76,-40.52,12,3.329
1960,2,11,16,4,51.7,175.8,-37.8,12,3.9
1960,2,12,21,25,28.73,175.64,-39.94,33,3.283
1960,2,15,6,16,13.64,174.74,-41.74,12,3.507
1960,2,21,19,39,57.22,177.6,-39.16,12,4.51
1960,2,22,12,25,14.91,175.27,-41.61,33,3.66
1960,2,24,23,30,13.15,175.18,-39.59,33,3.711
1960,2,25,18,36,17.25,173.93,-39.97,33,4.323
1960,2,26,18,38,40.31,173.09,-41.39,33,3.456
1960,3,10,16,19,17.7,177.65,-39.6,12,4.241
1960,3,11,4,17,56.98,176.99,-37.95,12,4.031
1960,3,15,12,30,33.6,169.24,-44.16,12,4.139
1960,3,20,9,4,24.69,174.34,-40.24,12,3.936
1960,3,28,13,31,37.79,174.78,-40.78,12,3.779
1960,4,8,9,33,37.38,174.94,-39.33,33,3.048
1960,4,9,4,15,17.02,175.65,-41.12,12,3.973
1960,4,13,13,10,44.73,175.73,-40.24,33,3.354
1960,4,19,10,52,49.62,172.62,-41.1,12,4.323
1960,4,20,16,6,27.3,172.33,-42.05,33,3.303
1960,4,26,8,41,59.24,175.74,-39.62,33,4.303
1960,5,9,3,43,18.39,172.54,-41.07,12,4.731
1960,5,11,15,2,43.56,174.71,-39.19,33,3.431
1960,5,12,9,22,28.66,172.9,-42.26,12,3.752
1960,5,14,2,26,53.24,168.77,-44.52,12,3.813
1960,5,14,10,19,22.46,168.27,-46.06,12,4.629
1960,5,18,8,54,45.38,167.81,-45.03,33,4.221
1960,5,19,3,53,7.54,174.22,-39.78,12,4.255
1960,5,21,13,26,41.33,167.22,-46.54,12,3.864
1960,5,23,1,1,36.42,178.67,-38.26,12,4.748
1960,5,24,14,46,37.7,167.72,-44.17,12,6.2
1960,5,24,16,15,21.42,167.7,-44.2,12,4.527
1960,5,29,20,38,36.03,177.4,-39.29,12,3.711
1960,6,3,7,38,24.47,166.09,-44.97,33,4.323
1960,6,10,7,51,47.96,176.86,-39.72,12,4.051
1960,6,25,23,10,28.59,176.88,-40.04,33,3.482
1960,6,26,10,8,49.9,167.08,-44.05,12,3.966
1960,6,29,10,15,21.05,172.61,-41.14,12,3.303
1960,6,30,19,28,56.7,166.51,-44.26,12,4.221
1960,7,7,2,3,33.51,166.99,-44.47,12,4.17
1960,7,8,6,54,38.24,174.36,-41.08,12,3.966
1960,7,11,16,22,50.67,172.09,-41.5,12,3.426
1960,7,18,22,16,46.08,177.91,-39.24,12,3.762
1960,7,19,10,52,47.18,174.34,-41.89,33,4.068
1960,7,27,22,36,55.63,177.76,-38.91,12,4.323
1960,8,5,3,37,22.8,176.1,-41.07,33,3.864
1960,8,7,8,54,33.71,167.1,-44.35,12,4.955
1960,8,8,14,23,44.51,173.31,-41.9,33,3.949
1960,8,14,17,24,40.31,173.8,-38.87,33,3.439
1960,8,24,1,10,39.49,176.8,-37.9,33,3.2
1960,8,24,11,19,51.86,172.46,-40.87,33,3.15
1960,8,24,21,36,2.24,167.76,-45.35,33,4.15
1960,8,25,3,41,3.2,172.91,-41.88,33,5.017
1960,8,26,20,19,32.62,167.64,-44.95,33,4.858
1960,9,2,16,22,40.33,174.62,-39.19,12,3.843
1960,9,4,11,9,32.2,166.94,-44.6,12,4.153
1960,9,6,10,22,2.59,174.65,-41.55,12,3.099
1960,9,12,6,55,24.73,175.45,-39.61,12,3.235
1960,9,13,12,56,28.59,173.2,-39.82,12,3.788
1960,9,15,6,3,12.7,175.12,-40.1,12,3.874
1960,9,17,16,3,37.06,173.99,-40.55,33,4
1960,9,23,16,40,52.16,176.45,-40.88,12,4.464
1960,9,25,7,32,54.76,176.35,-40.18,33,3.847
1960,9,30,2,53,54.85,178.28,-38.76,12,4.139
1960,10,4,18,5,5.52,174.11,-40.21,33,4.513
1960,10,15,20,59,37.71,172.65,-40.79,12,3.27
1960,10,16,1,37,2.01,173.33,-39.51,12,3.262
1960,10,21,1,55,8.71,173.28,-39.55,33,3.886
1960,10,21,11,8,5.23,176.67,-39.92,33,3.711
1960,10,23,17,26,24.79,174.1,-40.8,12,4.374
1960,10,28,20,33,10.8,177.04,-40.27,12,3.813
1960,10,31,11,38,51.55,172.54,-42.09,12,3.423
1960,11,2,19,23,37.27,167.78,-44.51,12,4.289
1960,11,9,22,3,2.86,174.83,-40.82,12,3.643
1960,11,14,9,58,49.96,172.9,-43.8,33,3.4
1960,11,14,11,33,5.3,174.13,-34.92,33,3.201
1960,11,14,22,56,45.58,175.48,-35.26,12,4.017
1960,11,28,8,40,35.14,176.79,-40.7,12,3.915
1960,11,29,12,59,55.3,168.66,-44.94,12,4.017
1960,11,30,9,10,25.37,174.47,-41.84,12,3.589
1960,12,4,13,45,51.79,179.44,-37.74,33,4.068
1960,12,5,8,2,35.04,173.46,-39.61,33,3.568
1960,12,9,6,56,46.56,174.54,-40.71,12,3.609
1960,12,13,0,21,43.17,172.42,-42.82,12,3.941
1960,12,14,7,59,19.61,177.86,-39.03,33,3.507
1960,12,18,4,12,22.9,175.88,-38.89,12,3.278
1960,12,23,18,52,32.55,167.44,-44.28,12,3.813
1960,12,30,1,14,52.04,167.91,-44.88,12,4.017
1961,1,10,8,16,42.78,176.22,-41.17,33,3.813
1961,1,25,10,46,50.59,168.06,-44.3,12,3.864
1961,1,31,1,29,24.88,177.48,-37.83,12,4.731
1961,2,4,19,40,31.34,176.51,-40.59,33,3.474
1961,2,5,10,42,52.13,176.3,-38.1,12,3.3
1961,2,15,12,4,25.39,175.75,-40.64,12,3.575
1961,2,16,5,45,38.87,172.49,-41.24,12,3.38
1961,2,18,1,11,57.71,176.17,-40.72,12,3.439
1961,2,19,14,26,48.5,175.72,-40.94,12,3.439
1961,2,23,6,58,54.66,172.86,-41.09,12,3.125
1961,2,24,2,19,23.07,177.04,-38.53,12,3.886
1961,3,2,21,13,28.7,174.49,-41.86,33,3.89
1961,3,4,23,13,54.8,176.6,-39.66,12,3.755
1961,3,11,9,56,41.09,174.62,-41.57,12,3.793
1961,3,11,16,40,41.9,167.96,-44.67,12,3.66
1961,3,15,23,12,37.4,178.22,-39.1,12,4.547
1961,3,18,18,30,34.31,174.31,-41.03,12,5.017
1961,3,22,1,33,6.21,166.99,-43.83,12,4.578
1961,3,25,20,31,27.49,172.3,-41.2,12,3.847
1961,3,26,9,31,37,178.48,-37.58,12,3.915
1961,4,2,19,32,33.1,174.91,-39.69,12,3.372
1961,4,5,4,2,38.6,174.48,-40.77,12,3.099
1961,4,6,7,12,15.7,174.39,-40.36,33,4.976
1961,4,6,21,58,19.89,175.36,-41.55,12,3.66
1961,4,9,16,36,22.41,176.52,-40.47,12,3.686
1961,4,18,10,6,53.63,174.85,-41.06,33,3.303
1961,4,18,22,18,32.18,173.89,-40.22,12,3.219
1961,4,19,20,54,59.8,170.78,-43.1,33,3.558
1961,4,20,10,57,4.6,174.24,-40.01,33,4.191
1961,4,26,10,20,13.82,177.92,-37.08,33,3.983
1961,4,26,22,26,36.88,175.45,-39.48,12,3.252
1961,4,30,0,52,20.44,177.11,-37.74,33,3.066
1961,4,30,12,17,39.64,171.39,-43.36,12,3.469
1961,4,30,15,4,13.65,171.9,-41.52,12,3.38
1961,5,1,8,4,26.44,167.9,-44.33,12,4.051
1961,5,5,3,44,20.36,172.4,-41.21,12,4.349
1961,5,12,9,37,7.94,173.9,-41.2,12,3.405
1961,5,12,14,46,30.24,179.16,-38.31,12,3.857
1961,5,12,15,26,17.27,176.03,-39.11,12,4.105
1961,5,14,0,12,37.244,176.162,-40.439,33,5.237
1961,5,21,5,15,42.24,174.98,-41.72,12,3.431
1961,6,3,0,37,12.72,178,-38.7,12,3.35
