,id,origin_time,latitude,longitude,depth,magnitude,counts,catalog_id,region_id,mag_id
1122,b'ci43102',456926886980,31.923,-115.783,5.681,4.09,1,,6650,0
1123,b'nc23267',459028077130,41.4241667,-123.548,39.08,4.0,1,,773,0
1124,b'nc1118780',460306827820,37.4408333,-118.1885,41.822,4.49,1,,5199,4
1125,b'nc24907',460436454570,40.4281667,-125.2258333,3.779,4.0,1,,14,0
1126,b'nc24939',460503954380,40.329,-124.6493333,19.917,4.7,1,,222,7
1127,b'ci46741',460628076600,33.976,-116.713,13.254,4.21,1,,6087,2
1128,b'ci50099',463402993380,32.945,-117.806,5.627,4.31,1,,5354,3
1129,b'ci512856',463427850290,33.46,-116.37,14.048,4.07,1,,6326,0
1130,b'nc27649',463646632160,40.3571667,-124.7256667,4.308,4.1,1,,182,1
1131,b'nc27710',463708371020,40.4893333,-125.1035,4.549,4.7,1,,40,7
1132,b'nc27714',463714330310,40.4581667,-125.1968333,4.519,4.2,1,,40,2
1133,b'nc27726',463749810000,40.348,-125.0311667,4.492,4.6,1,,72,6
1134,b'nc27759',463776255060,40.3556667,-125.2528333,4.556,4.3,1,,13,3
1135,b'nc1120217',464001009230,39.0526667,-123.561,13.778,4.1,1,,749,1
1136,b'nc1120287',464218613890,40.719,-124.758,21.963,4.0,1,,186,0
1137,b'nc28542',464727123420,38.798,-122.823,1.71,4.0,1,,1190,0
1138,b'nc1120621',464884822000,38.9888333,-122.4998333,4.471,4.3,1,,1480,3
1139,b'nc28613',465041598760,40.4768333,-125.1613333,4.429,4.0,1,,40,0
1140,b'nc28688',465079565970,37.3355,-121.7028333,7.493,4.4,1,,2030,4
1141,b'nc29424',465840989850,36.576,-121.1786667,8.26,4.0,1,,2559,0
1142,b'ci51982',466291378860,33.138,-116.501,10.841,4.5,1,,6203,5
1143,b'ci52453',467548562370,34.737,-120.147,5.041,4.53,1,,3486,5
1144,b'ci53124',467659243540,34.016,-118.988,12.902,4.56,1,,4657,5
1145,b'nc32321',470081305360,37.4596667,-118.6071667,8.096,6.1,1,,4882,21
1146,b'nc32650',470085154680,37.4321667,-118.6071667,10.516,5.5,1,,4882,15
1147,b'nc42459',470136077360,37.4745,-118.5853333,7.086,4.2,1,,4944,2
1148,b'nc41859',470175932640,37.4295,-118.6295,9.82,4.0,1,,4882,0
1149,b'nc41810',470247319770,37.4546667,-118.6471667,5.117,4.1,1,,4882,1
1150,b'nc39124',470272208930,37.455,-118.6093333,6.016,4.8,1,,4882,8
1151,b'nc39753',470334100810,37.4473333,-118.6476667,5.955,5.6,1,,4882,16
1152,b'nc39755',470334674250,37.4456667,-118.6508333,5.905,4.61,1,,4882,6
1153,b'nc40358',470334680970,37.443,-118.6696667,1.646,4.5,1,,4882,5
1154,b'nc40576',470367712250,37.4575,-118.6628333,4.357,4.4,1,,4882,4
1155,b'nc41068',470507005770,37.412,-118.6191667,0.187,4.7,1,,4882,7
1156,b'nc41141',470509057570,37.4681667,-118.6005,4.252,4.6,1,,4882,6
1157,b'ci56481',471427390430,31.949,-116.329,5.455,4.24,1,,6311,2
1158,b'nc36213',473592109020,37.4633333,-118.6448333,2.987,4.1,1,,4882,1
1159,b'nc36420',473851541170,40.4601667,-125.37,14.962,4.0,1,,3,0
1160,b'nc38526',475414040990,38.1565,-118.8155,10.093,5.2,1,,4762,12
1161,b'ci58486',476693896860,35.457,-118.906,5.041,4.61,1,,4671,6
1162,b'nc1126577',479590557550,41.2103333,-123.0205,4.024,4.56,1,,1080,5
1163,b'nc1126630',479798773900,38.8883333,-122.9473333,12.52,4.06,1,,1123,0
1164,b'nc44669',480614712750,37.4525,-118.6116667,5.757,5.1,1,,4882,11
1165,b'usp0002dde',481320000090,37.095,-116.032,0.0,5.7,1,,6535,17
1166,b'ci61973',481349090070,34.38,-119.038,24.317,4.07,1,,4560,0
1167,b'nc46717',483336186950,37.4333333,-118.6341667,3.681,4.1,1,,4882,1
1168,b'nc47204',484024965530,37.473,-118.607,10.177,4.7,1,,4882,7
1169,b'ci64604',484269273020,35.297,-119.346,23.617,4.41,1,,4271,4
1170,b'ci64704',484443621260,31.897,-115.856,5.681,4.87,1,,6594,8
1171,b'ci64752',484444188240,31.703,-115.836,5.842,4.3,1,,6593,3
1172,b'ci65889',484457017780,31.891,-115.795,5.681,4.05,1,,6649,0
1173,b'ci65992',484551579180,31.887,-115.787,5.87,4.63,1,,6649,6
1174,b'nc47590',484649962680,36.1795,-120.2908333,10.677,4.3,1,,3404,3
1175,b'ci68004',487126232340,31.885,-115.801,5.724,4.28,1,,6594,2
1176,b'nc1129410',489234241030,38.9315,-122.9711667,4.402,4.33,1,,1124,3
1177,b'ci70912',490543525780,34.422,-116.542,4.512,4.02,1,,6216,0
1178,b'nc1129929',490989878360,40.9963333,-125.2276667,5.426,4.3,1,,19,3
1179,b'nc52413',491269748430,40.3285,-124.9328333,4.326,4.97,1,,107,9
1180,b'nc51947',491569041230,40.4013333,-125.1996667,4.099,4.2,1,,40,2
1181,b'nc52202',492002955010,36.1385,-120.159,13.183,4.7,1,,3500,7
1182,b'ci127289',492002964530,36.091,-120.208,5.127,4.31,1,,3403,3
1183,b'nc52348',492004915870,36.143,-120.1563333,15.89,5.6,1,,3500,16
1184,b'nc54167',492005321100,36.1053333,-120.0636667,10.183,4.0,1,,3596,0
1185,b'nc54694',492016539340,36.0333333,-120.0683333,14.134,4.1,1,,3595,1
1186,b'nc54180',492101137710,36.1183333,-120.0876667,8.607,4.3,1,,3596,3
1187,b'ci108710',492180836490,31.678,-115.889,5.771,4.31,1,,6592,3
1188,b'nc53113',492221763330,36.009,-120.1495,18.056,4.3,1,,3499,3
1189,b'nc54159',492375791320,38.7916667,-122.7776667,-0.974,4.01,1,,1260,0
1190,b'ci109668',493005081170,36.205,-117.866,3.611,4.06,1,,5387,0
1191,b'ci533455',493518104610,35.892,-117.734,2.549,4.35,1,,5450,3
1192,b'usp0002j03',493528536560,37.587,-117.395,5.0,4.0,1,,5734,0
1193,b'nc1130778',493959846340,37.411,-118.6215,9.955,4.5,1,,4882,5
1194,b'ci107945',497144652450,34.023,-117.245,14.698,4.58,1,,5765,5
1195,b'nc56454',497657861870,36.1866667,-120.2483333,12.594,4.0,1,,3404,0
1196,b'nc58585',500302963590,40.7678333,-125.1261667,1.845,4.1,1,,43,1
1197,b'nc1132900',500659616610,38.8478333,-122.7716667,-1.026,4.1,1,,1261,1
1198,b'nc59768',501708099460,36.0263333,-120.8765,15.162,4.5,1,,2834,5
1199,b'nc60069',502038836790,36.5828333,-121.0366667,9.802,4.6,1,,2652,6
1200,b'nc61710',502612114820,40.6295,-124.7951667,19.234,4.2,1,,185,2
1201,b'nc1134252',504644518350,39.484,-120.5666667,6.179,4.62,1,,3151,6
1202,b'nc63490',506056176040,36.5828333,-121.1781667,6.2,4.8,1,,2559,8
1203,b'nc64626',507151250950,36.8043333,-121.285,8.153,5.5,1,,2470,15
1204,b'nc64912',507167214410,36.8221667,-121.2926667,4.861,4.0,1,,2470,0
1205,b'ci115319',508118963570,31.862,-115.793,5.681,4.43,1,,6649,4
1206,b'ci115322',508120803640,31.877,-115.804,5.681,4.17,1,,6594,1
1207,b'nc67435',509156739610,40.7056667,-124.7853333,1.14,4.0,1,,186,0
1208,b'ci118360',510852796270,34.402,-119.802,17.095,4.14,1,,3773,1
1209,b'nc69034',512497443710,37.878,-122.2038333,11.603,4.1,1,,1623,1
1210,b'nc68932',512654139810,37.4791667,-121.6866667,8.502,5.7,1,,2118,17
1211,b'nc70318',513907999350,40.3896667,-125.1076667,4.069,4.4,1,,39,4
1212,b'usp0002t2h',514422749920,37.01,-116.027,5.0,4.0,1,,6535,0
1213,b'nc72055',515830149570,40.1451667,-124.5081667,4.033,4.3,1,,261,3
1214,b'nc1138173',515945685930,39.3091667,-122.58,2.994,4.13,1,,1410,1
1215,b'nc73777',517913275590,36.6373333,-121.2496667,5.264,4.7,1,,2468,7
1216,b'nc75147',519856492900,40.6926667,-124.5826667,17.559,4.0,1,,266,0
1217,b'ci700298',520002782300,32.149,-115.109,5.969,4.28,1,,6963,2
1218,b'usp0002vdk',520115265100,37.265,-116.499,0.0,5.5,1,,6305,15
1219,b'nc76037',521167222200,36.0531667,-121.874,15.47,4.4,1,,1931,4
1220,b'ci700917',521198444560,33.999,-116.608,9.468,6.0,1,,6149,20
1221,b'ci700919',521198652790,34.032,-116.654,7.846,4.2,1,,6150,2
1222,b'ci700934',521201342900,33.977,-116.579,7.188,4.29,1,,6211,2
1223,b'ci748481',521202159440,34.028,-116.627,9.847,4.3,1,,6150,3
1224,b'ci701105',521235380080,34.016,-116.615,10.798,4.07,1,,6150,0
1225,b'ci701181',521251952140,33.976,-116.567,7.818,4.11,1,,6211,1
1226,b'ci701985',521531127510,33.986,-116.652,5.748,4.05,1,,6149,0
1227,b'ci127298',521646428210,32.971,-117.874,5.828,5.45,1,,5354,14
1228,b'ci127300',521647293090,32.993,-117.843,5.688,4.37,1,,5354,3
1229,b'ci601649',521685166010,32.963,-117.82,5.756,4.14,1,,5354,1
1230,b'ci702983',522016514970,33.989,-116.647,5.768,4.46,1,,6149,4
1231,b'ci702997',522021285140,33.993,-116.647,6.378,4.43,1,,6149,4
1232,b'nc99451',522253785440,37.5666667,-118.4381667,5.044,5.9,1,,5008,19
1233,b'nc99197',522254767300,37.5746667,-118.435,6.134,4.1,1,,5008,1
1234,b'nc10085761',522268732360,37.5353333,-118.436,7.124,4.7,1,,5008,7
1235,b'nc97843',522299530840,37.5581667,-118.4651667,6.994,4.4,1,,5008,4
1236,b'nc97746',522317430530,37.5321667,-118.4538333,4.334,4.1,1,,5008,1
1237,b'nc97588',522328521240,37.5666667,-118.4588333,6.954,4.3,1,,5008,3
1238,b'nc10085763',522340946000,37.538,-118.4428333,8.804,6.4,1,,5008,24
1239,b'usp0002w9n',522341121000,37.58,-118.42,6.0,4.6,1,,5008,6
1240,b'ci127726',522341275630,37.617,-118.0,4.803,4.09,1,,5267,0
1241,b'ci142332',522341303490,37.583,-118.417,4.803,4.03,1,,5008,0
1242,b'nc10085764',522341469370,37.4931667,-118.4538333,8.482,5.7,1,,5007,17
1243,b'ci142334',522341531360,37.583,-118.417,5.127,4.02,1,,5008,0
1244,b'ci127728',522341615620,37.493,-118.302,4.803,4.54,1,,5070,5
1245,b'usp0002w9q',522341638100,37.58,-118.42,6.0,4.9,1,,5008,9
1246,b'ci127729',522341680300,37.5,-118.0,4.405,4.24,1,,5265,2
1247,b'nc10085765',522341868500,37.5036667,-118.3918333,2.48,4.8,1,,5071,8
1248,b'nc10085768',522342340790,37.5288333,-118.4971667,-1.326,4.1,1,,5008,1
1249,b'nc97497',522342690540,37.5376667,-118.5046667,11.316,4.4,1,,4945,4
1250,b'nc10085769',522343174650,37.525,-118.4376667,-0.482,4.7,1,,5008,7
1251,b'nc97382',522343608260,37.5128333,-118.4418333,9.872,4.6,1,,5008,6
1252,b'nc97384',522344209320,37.5503333,-118.437,5.214,4.0,1,,5008,0
1253,b'nc97385',522344481290,37.543,-118.4003333,2.634,4.2,1,,5008,2
1254,b'nc97386',522344775670,37.5415,-118.4386667,6.837,4.45,1,,5008,4
1255,b'nc1139705',522344783200,37.6058333,-118.446,5.962,4.5,1,,5009,5
1256,b'nc97702',522347204110,37.4866667,-118.383,5.136,4.6,1,,5070,6
1257,b'nc97418',522349533100,37.529,-118.4738333,9.974,4.5,1,,5008,5
1258,b'nc97380',522350399930,37.4653333,-118.3778333,6.751,4.5,1,,5070,5
1259,b'nc97150',522352131830,37.5796667,-118.4593333,6.484,4.4,1,,5008,4
1260,b'nc97362',522352135270,37.5876667,-118.4446667,8.294,4.3,1,,5008,3
1261,b'nc97370',522353636980,37.6165,-118.4585,3.255,4.0,1,,5009,0
1262,b'ci602813',522354570960,33.005,-117.815,5.688,4.02,1,,5355,0
1263,b'nc95536',522362164620,37.5265,-118.4453333,8.684,4.0,1,,5008,0
1264,b'nc95459',522367635640,37.6213333,-118.3425,-0.076,5.6,1,,5072,16
1265,b'ci602845',522367762220,37.628,-118.573,3.629,4.41,1,,4946,4
1266,b'nc94295',522373385950,37.594,-118.475,6.311,4.2,1,,5008,2
1267,b'nc94559',522374993210,37.6063333,-118.4321667,2.445,4.5,1,,5009,5
1268,b'nc93915',522394844910,37.5631667,-118.4531667,6.834,4.1,1,,5008,1
1269,b'nc93530',522397312370,37.4525,-118.3855,10.79,4.2,1,,5070,2
1270,b'nc93088',522404955650,37.5335,-118.4455,3.354,4.0,1,,5008,0
1271,b'nc93078',522419089600,37.5266667,-118.4733333,9.234,4.4,1,,5008,4
1272,b'nc93040',522423239320,37.5276667,-118.4731667,8.744,4.7,1,,5008,7
1273,b'nc92934',522424139150,37.5258333,-118.4715,10.653,5.0,1,,5008,10
1274,b'nc92751',522440375760,37.49,-118.373,6.336,4.2,1,,5070,2
1275,b'nc92872',522440983240,37.4981667,-118.3753333,4.241,4.7,1,,5070,7
1276,b'nc76910',522447419390,37.5706667,-118.432,3.854,4.2,1,,5008,2
1277,b'nc76912',522447745790,37.6113333,-118.4668333,6.285,4.3,1,,5009,3
1278,b'nc92398',522454001330,37.4905,-118.3953333,8.527,4.2,1,,5070,2
1279,b'nc76976',522488350770,38.6496667,-119.5778333,2.567,4.3,1,,4108,3
1280,b'nc77040',522517151360,37.537,-118.4373333,12.124,4.7,1,,5008,7
1281,b'nc81926',522556990340,37.6041667,-118.4651667,2.909,4.1,1,,5009,1
1282,b'nc91853',522569404870,37.4678333,-118.37,4.876,4.2,1,,5070,2
1283,b'nc90460',522615805350,37.4718333,-118.3678333,7.262,4.3,1,,5070,3
1284,b'nc89571',522772780450,37.5321667,-118.4731667,6.506,4.2,1,,5008,2
1285,b'nc77495',522820179880,37.3778333,-118.2856667,3.738,4.2,1,,5133,2
1286,b'nc89208',523005118260,37.5468333,-118.4393333,7.45,4.2,1,,5008,2
1287,b'ci603888',523009061600,32.934,-117.841,5.622,4.31,1,,5354,3
1288,b'nc89211',523015076670,37.5998333,-118.467,6.405,4.6,1,,5008,6
1289,b'nc89090',523034064810,37.4523333,-118.3748333,7.38,4.2,1,,5070,2
1290,b'nc77678',523087411690,37.607,-118.47,7.105,4.0,1,,5009,0
1291,b'nc77679',523089712330,37.5846667,-118.4565,6.585,4.8,1,,5008,8
1292,b'ci604030',523147873090,32.985,-117.801,5.756,4.15,1,,5354,1
1293,b'ci705123',523155979900,32.972,-117.829,5.024,4.04,1,,5354,0
1294,b'nc78895',523178559770,37.4731667,-118.3686667,5.754,5.8,1,,5070,18
1295,b'nc10085942',523178883820,37.4446667,-118.347,6.794,4.5,1,,5070,5
1296,b'nc88746',523179361800,37.4751667,-118.374,6.224,4.0,1,,5070,0
1297,b'nc10085944',523181738660,37.4825,-118.3733333,6.582,4.0,1,,5070,0
1298,b'nc1142000',523256008990,39.4885,-123.3615,58.145,4.67,1,,872,6
1299,b'nc1142006',523258201520,40.8936667,-123.9956667,18.112,4.88,1,,549,8
1300,b'nc85659',523290435890,37.5141667,-118.3928333,4.324,4.8,1,,5071,8
1301,b'nc85660',523290498150,37.5103333,-118.399,7.964,5.1,1,,5071,11
1302,b'nc84836',523449184750,37.6173333,-118.4465,5.846,4.3,1,,5009,3
1303,b'nc80996',526105874510,37.2803333,-121.6526667,8.733,4.0,1,,2116,0
1304,b'nc1143317',526808372020,39.4656667,-122.869,4.1,4.49,1,,1197,4
1305,b'nc82905',527414387390,37.6201667,-118.4323333,5.016,4.0,1,,5009,0
1306,b'nc1143886',527921859990,37.7115,-118.4731667,77.033,4.02,1,,5010,0
1307,b'usp0002ybe',527955633670,37.374,-117.199,5.0,4.3,1,,5864,3
1308,b'usp0002ybf',527956555940,37.351,-117.206,5.0,4.3,1,,5798,3
1309,b'ci608328',528457931950,32.99,-117.798,5.743,4.18,1,,5421,1
1310,b'nc85252',529220245190,37.3648333,-118.3815,11.048,4.4,1,,5069,4
1311,b'nc85580',529391855640,37.8211667,-121.966,9.025,4.2,1,,1865,2
1312,b'nc85535',529483381860,38.6898333,-123.4978333,6.391,4.0,1,,804,0
1313,b'ci710934',529727327760,33.948,-116.577,5.719,4.0,1,,6211,0
1314,b'ci711952',530937495280,32.604,-117.144,14.834,4.48,1,,5817,4
1315,b'nc87087',531115047910,38.4641667,-119.263,8.191,4.6,1,,4402,6
1316,b'usp0002zk7',531257018300,38.715,-119.54,17.0,4.6,1,,4109,6
1317,b'nc1145074',531608758030,40.0301667,-123.767,36.831,4.11,1,,647,1
1318,b'nc88508',532999981700,40.3605,-124.4061667,15.295,5.1,1,,306,11
1319,b'nc88509',533000058970,40.359,-124.3978333,15.305,5.1,1,,350,11
1320,b'nc88612',533108466720,40.3563333,-124.4746667,18.455,4.0,1,,306,0
1321,b'nc89901',534694684950,37.5598333,-121.67,2.365,4.1,1,,2119,1
1322,b'nc91007',535974987000,37.5715,-118.403,2.909,4.0,1,,5008,0
1323,b'nc91072',536254084650,37.4521667,-121.796,6.85,4.0,1,,2031,0
1324,b'nc92832',538042144590,37.1615,-121.5526667,6.589,4.21,1,,2203,2
1325,b'ci716756',539667914850,32.388,-115.305,5.993,5.38,1,,6865,13
1326,b'ci129712',539690374740,32.376,-115.33,5.986,4.16,1,,6865,1
1327,b'ci716796',539691939039,32.393,-115.337,6.011,4.2,1,,6865,2
1328,b'nc10089611',540286010289,36.1723333,-120.3405,15.271,5.3,1,,3308,13
1329,b'nc95615',541441497360,37.5401667,-118.8716667,4.249,4.0,1,,4756,0
1330,b'nc98240',544998848799,40.9273333,-123.4791667,21.386,4.1,1,,827,1
1331,b'nc98685',545547151750,40.3911667,-124.554,25.425,4.2,1,,263,2
1332,b'usp00034ct',546127200090,36.983,-116.005,0.0,4.2,1,,6534,2
1333,b'nc99548',546809061919,36.8326667,-121.2918333,8.028,4.1,1,,2470,1
1334,b'nc100233',547355694049,37.6175,-118.9728333,4.594,4.2,1,,4693,2
1335,b'nc100229',547713947080,37.8091667,-122.187,4.38,4.0,1,,1702,0
1336,b'ci721973',547744210240,34.311,-116.918,3.867,4.12,1,,5964,1
1337,b'nc102048',550990218530,41.54,-120.512,2.609,4.1,1,,3172,1
1338,b'nc10084367',552688837850,41.2603333,-124.2006667,9.465,4.1,1,,405,1
1339,b'usp000370w',554496911100,38.383,-118.117,14.0,4.3,1,,5208,3
1340,b'usp0003716',554529152500,38.367,-118.17,12.0,4.4,1,,5208,4
1341,b'nc10083966',554774217830,40.4156667,-124.3826667,16.895,5.6,1,,351,16
1342,b'nc103840',554791584770,41.3966667,-123.8046667,25.37,4.0,1,,606,0
1343,b'nc10084948',557214885460,40.0886667,-122.7661667,42.244,4.34,1,,1273,3
1344,b'ci731691',560097740020,34.061,-118.079,14.6,5.9,1,,5231,19
1345,b'ci624578',560097941450,34.049,-118.1,12.874,4.7,1,,5165,7
1346,b'ci731693',560098083110,34.076,-118.09,11.099,4.11,1,,5231,1
1347,b'ci624580',560098145920,34.06,-118.1,11.03,4.75,1,,5165,7
1348,b'nc1152960',560098189100,36.1575,-120.7141667,27.499,4.77,1,,2929,7
1349,b'ci134294',560099551760,34.052,-118.091,10.239,4.62,1,,5231,6
1350,b'ci731717',560102393550,34.05,-118.087,9.849,4.02,1,,5231,0
1351,b'ci732031',560343578190,34.074,-118.098,7.719,5.25,1,,5231,12
1352,b'nc10085203',561872879710,37.7905,-121.7445,10.154,4.4,1,,2034,4
1353,b'ci733642',562118313120,33.676,-119.058,11.947,4.03,1,,4553,0
1354,b'nc10085478',563295960910,36.5941667,-121.2015,8.7,4.0,1,,2467,0
1355,b'ci735661',564715968100,33.067,-115.781,3.992,4.18,1,,6661,1
1356,b'ci134849',564717183160,33.072,-115.782,4.259,4.03,1,,6661,0
1357,b'ci134894',564717254660,33.09,-115.792,10.853,6.2,1,,6661,22
1358,b'ci735670',564718475450,33.036,-115.82,4.731,4.54,1,,6606,5
1359,b'ci134901',564718523170,33.048,-115.798,5.113,4.82,1,,6661,8
1360,b'ci135124',564718607090,33.05,-115.8,5.39,4.08,1,,6606,0
1361,b'ci627860',564720780740,33.04,-115.812,3.511,4.66,1,,6606,6
1362,b'ci628016',564758156710,33.015,-115.852,11.181,6.6,1,,6606,26
1363,b'ci135136',564758328930,33.014,-115.815,5.39,4.17,1,,6606,1
1364,b'ci134914',564759180550,32.997,-115.885,5.875,4.39,1,,6605,3
1365,b'ci735841',564759235800,33.13,-115.875,0.973,4.34,1,,6607,3
1366,b'ci134915',564759279920,32.942,-115.764,13.967,4.71,1,,6660,7
1367,b'ci735846',564760421020,32.991,-115.835,1.369,4.18,1,,6605,1
1368,b'ci628041',564762989950,33.043,-115.803,1.062,4.13,1,,6606,1
1369,b'ci628102',564778240310,33.017,-115.881,0.094,4.14,1,,6606,1
1370,b'ci736235',564846850000,32.979,-115.816,0.591,4.04,1,,6605,0
1371,b'ci736607',564946741990,33.029,-115.888,1.812,4.53,1,,6606,5
1372,b'ci134937',564973810530,32.996,-115.816,6.117,4.47,1,,6605,4
1373,b'ci736919',565058350940,32.98,-115.809,1.089,4.2,1,,6605,2
1374,b'ci737584',565415986660,31.782,-115.826,5.094,4.63,1,,6593,6
1375,b'ci737585',565416186190,32.995,-115.813,1.721,4.57,1,,6605,5
1376,b'usp0003avq',565461000080,37.235,-116.163,0.0,4.1,1,,6480,1
1377,b'ci737692',565475476670,31.729,-115.825,5.842,4.05,1,,6593,0
1378,b'ci630677',566591026100,35.372,-118.774,2.345,4.02,1,,4798,0
1379,b'nc110574',568507788260,36.7773333,-120.8793333,4.465,4.5,1,,2841,5
1380,b'ci13381759',570115029650,31.6603333,-115.7601667,5.842,4.8,1,,6647,8
1381,b'ci741859',570115071170,31.7451667,-115.6963333,5.094,5.49,1,,6702,14
1382,b'ci135780',570115230010,31.875,-115.816,5.455,4.62,1,,6594,6
1383,b'ci741880',570122178920,31.87,-115.804,5.455,4.05,1,,6594,0
1384,b'ci741885',570123904710,31.867,-115.794,5.455,4.07,1,,6649,0
1385,b'ci741910',570137825160,31.884,-115.834,5.455,4.07,1,,6594,0
1386,b'ci741930',570144209770,31.859,-115.78,5.455,4.35,1,,6649,3
1387,b'ci742130',570336842340,32.919,-115.678,3.752,4.67,1,,6714,6
1388,b'nc111921',571339724880,40.3606667,-124.5903333,27.797,4.0,1,,263,0
1389,b'ci742996',571482500330,31.877,-115.814,5.455,4.14,1,,6594,1
1390,b'ci743060',571591555650,34.077,-118.047,11.978,4.69,1,,5231,6
1391,b'nc10086194',572344797260,36.7958333,-121.3111667,9.181,5.1,1,,2378,11
1392,b'ci743909',572514193890,35.546,-119.676,5.114,4.2,1,,3979,2
1393,b'ci744432',573033172280,32.635,-115.838,6.847,4.08,1,,6602,0
1394,b'ci136023',575109766960,34.25,-119.622,16.681,4.01,1,,3966,0
1395,b'nc10086854',577442654340,40.474,-124.2793333,23.917,4.1,1,,397,1
1396,b'ci639478',579901117960,33.24,-116.247,8.18,4.26,1,,6382,2
1397,b'nc118107',580846135130,37.5086667,-118.863,4.9,4.3,1,,4756,3
1398,b'ci640798',581987203050,34.943,-118.743,5.898,5.37,1,,4794,13
1399,b'nc10087352',582169536530,37.3926667,-121.7415,9.087,5.3,1,,2030,13
1400,b'nc119292',582823598470,37.1241667,-121.5251667,7.907,4.1,1,,2203,1
1401,b'ci136984',583340698480,34.136,-117.709,6.579,4.66,1,,5433,6
1402,b'nc10139668',583440202330,37.1283333,-121.895,12.634,5.3,1,,1942,13
1403,b'ci642247',583806418190,33.483,-116.439,11.714,4.4,1,,6267,4
1404,b'ci642493',584129927880,36.426,-118.025,4.34,4.4,1,,5255,4
1405,b'nc10087527',585890815640,36.5768333,-121.1501667,3.182,4.7,1,,2559,7
1406,b'ci645853',589049117220,31.822,-115.775,5.351,5.25,1,,6649,12
1407,b'ci1008955',590073874210,33.867,-118.457,3.085,4.04,1,,4971,0
1408,b'usp0003m33',590640991770,38.461,-118.342,9.0,4.5,1,,5080,5
1409,b'nc124620',591582613970,41.5718333,-121.6115,-0.032,4.3,1,,2159,3
1410,b'usp0003msz',592762687850,37.089,-116.049,0.0,4.5,1,,6535,5
1411,b'nc10088031',593280503520,37.2328333,-118.4328333,13.049,4.05,1,,5005,0
1412,b'ci648343',593304474490,33.181,-115.604,0.504,4.18,1,,6716,1
1413,b'usp0003n82',593878466150,38.454,-118.358,8.2,4.0,1,,5080,0
1414,b'nc10088153',595141682840,37.3746667,-121.7301667,8.387,4.8,1,,2030,8
1415,b'ci1013254',596007568670,33.507,-118.071,5.79,4.83,1,,5226,8
1416,b'nc127400',596188659250,37.401,-118.5601667,6.628,4.4,1,,4944,4
1417,b'ci650799',597152306450,34.151,-118.13,13.719,5.02,1,,5166,10
1418,b'usp0003prf',597789000060,37.199,-116.209,0.0,5.0,1,,6421,10
1419,b'ci651401',598254784100,33.979,-116.681,6.894,5.03,1,,6149,10
1420,b'nc129428',599529264000,37.2863333,-121.6613333,7.083,4.3,1,,2116,3
1421,b'ci1017510',600390078070,34.513,-120.702,5.445,4.05,1,,2913,0
1422,b'ci1018298',600881995150,32.948,-117.736,5.804,4.29,1,,5421,2
1423,b'ci1018595',601196008840,33.919,-118.627,11.634,4.96,1,,4847,9
1424,b'nc131087',602960833310,40.4491667,-124.932,4.32,4.0,1,,108,0
1425,b'usp0003rrz',603144360060,37.077,-116.001,0.0,5.2,1,,6535,12
1426,b'ci1020974',603474234650,35.043,-119.156,12.894,4.1,1,,4467,1
1427,b'ci1021313',603789424850,34.006,-117.738,2.667,4.05,1,,5432,0
1428,b'ci1022950',605225807630,33.181,-115.599,1.117,4.58,1,,6769,5
1429,b'nc10089283',605846207070,40.4265,-125.2955,1.783,4.1,1,,14,1
1430,b'ci1025141',607166989530,34.914,-118.992,13.091,4.31,1,,4666,3
1431,b'nc10089455',607628794230,37.4318333,-121.7713333,11.317,4.5,1,,2031,5
1432,b'ci657729',607982850300,33.619,-117.902,12.599,4.8,1,,5294,8
1433,b'usp0003u61',609079552770,38.494,-117.806,4.0,4.3,1,,5409,3
1434,b'nc10089652',611946121350,41.1833333,-121.9736667,7.865,4.0,1,,1898,0
1435,b'nc137270',612784535070,40.2191667,-121.163,3.298,4.3,1,,2596,3
1436,b'ci1031507',612999239720,34.597,-116.839,0.501,4.29,1,,6030,2
1437,b'nc137848',613506912310,41.4751667,-124.1546667,23.277,4.3,1,,455,3
1438,b'ci1032113',613673838490,34.028,-118.18,15.365,4.82,1,,5165,8
