y,month,d,h,minute,s,lon,lat,depth,mw
2020,1,9,14,32,12.468,179.7706,-36.4355,131.687,3.6659
1991,9,28,17,11,44.05,177.215,-37.73,131.6551,3.8785
1988,5,27,11,51,58.34,180.6118,-33.6941,131.6248,4.1672
1987,2,4,17,30,29.64,175.2133,-39.294,131.5746,3.7635
1998,11,16,0,33,7.265,175.5347,-38.9519,131.5549,3.6982
2000,12,13,23,4,33.042,176.0931,-38.3302,131.552,3.5096
2018,2,23,6,10,41.784,173.5459,-40.5912,131.5091,3.5681
1996,12,31,7,24,59.634,179.5812,-35.6224,131.4888,3.9493
1988,9,8,22,27,40.711,180.9254,-35.3936,131.4213,4.9163
1992,3,10,23,10,56.623,174.5156,-39.879,131.4068,3.718
2006,6,18,4,31,55.63,179.6106,-35.8023,131.3692,3.5426
1989,6,16,20,29,46.958,177.4904,-37.3381,131.2719,3.7081
1991,7,5,6,16,47.816,175.9114,-38.4724,131.2659,3.5908
2002,5,16,17,16,14.037,175.7172,-38.71,131.25,4.5512
1996,8,8,17,30,59.966,177.5087,-37.1883,131.2104,4.0958
1987,5,29,3,23,49.622,177.9725,-36.7425,131.0695,4.1073
2012,1,7,17,14,35.169,177.9486,-36.7686,131.002,4.0814
1968,11,15,4,38,30.9,177.65,-36.61,131,3.5282
1969,4,4,7,42,37.34,177.48,-37.25,131,3.6282
1958,9,26,12,25,50.31,176.16,-38.87,131,3.6985
1982,8,28,11,35,40.41,177.27,-37.23,131,3.6985
1980,9,7,3,25,43.73,174.95,-39.49,131,3.7414
1952,7,8,16,54,3.06,178.8,-38.07,131,3.8005
1970,1,25,10,56,53.94,172.92,-41.4,131,3.8688
1969,5,11,19,52,5.91,180.33,-37.47,131,3.9494
1976,11,12,16,43,34.18,177.99,-37.11,131,4.0983
1951,6,15,6,38,24.72,178.43,-36.74,131,4.1065
1956,7,8,11,3,2.13,177.77,-36.89,131,4.1065
1959,11,15,4,8,58.96,173.71,-40.42,131,4.1065
1984,7,29,12,29,23.07,167.76,-45.04,131,4.1636
1971,12,5,18,47,38.2,173.89,-40.4,131,4.2452
1955,10,1,5,27,33.96,176.67,-38.11,131,4.3614
1948,1,9,8,34,49.88,178.66,-38.11,131,4.4124
1979,4,10,5,10,56.99,178.4,-37.22,131,4.6419
1975,4,29,15,20,14.94,175.84,-39,131,5.2031
1958,9,22,19,5,50.35,182.89,-34.25,131,6.1695
2019,10,7,7,7,29.38,181.7282,-32.2707,130.9255,4.604
2020,12,6,0,58,45.33,181.6303,-32.7991,130.8984,4.5184
1994,8,25,17,13,27.058,172.8974,-41.3879,130.7129,4.5141
2014,12,13,14,29,43.411,176.8494,-37.8658,130.708,3.8791
2004,12,11,9,0,24.933,167.3913,-45.1003,130.68,3.7288
2012,9,12,2,38,40.627,181.1857,-34.012,130.6377,4.0698
1991,11,25,12,15,49.323,177.0127,-37.8228,130.5604,3.518
2008,5,21,11,54,59.28,177.8998,-36.9043,130.4869,4.0696
1996,11,10,15,47,30.455,174.6151,-39.5628,130.4039,3.6785
1994,5,7,8,30,35.367,177.4105,-37.4385,130.3549,3.6226
1988,2,6,13,31,1.327,173.7187,-40.4776,130.3521,4.1131
1997,5,18,23,6,52.111,175.8613,-38.7522,130.3305,3.7889
1998,8,5,21,24,4.796,173.6653,-40.5363,130.2401,3.5973
1988,3,31,23,42,20.353,179.1726,-35.9753,130.2003,4.0747
2011,7,17,18,19,59.186,174.4425,-39.9158,130.1621,3.5748
2018,2,28,3,49,49.27,180.7512,-32.5089,130.1129,4.1252
2000,1,14,18,2,42.027,177.472,-37.1609,130.0915,3.9067
1985,6,6,7,29,35.7,174.42,-39.74,130,3.5275
1977,11,3,8,51,50.4,173.4,-40.7,130,3.5357
1975,2,6,20,8,41.14,167.78,-45.14,130,3.5479
1973,7,7,9,26,25.16,167.54,-45.14,130,3.6826
1976,3,17,12,26,11.1,167.17,-45.92,130,3.7233
1972,3,16,22,43,20.62,176.98,-37.48,130,3.7733
1979,8,30,23,46,16.38,167.65,-45.24,130,3.8029
1964,4,22,17,29,42.53,177.63,-37.38,130,4.2363
1982,3,22,18,36,26.02,175.77,-38.71,130,4.272
1971,11,11,18,32,49.72,176.04,-38.61,130,4.6188
1949,12,18,9,35,23.43,176.17,-39.43,130,5.4605
2002,3,24,2,15,7.002,175.8188,-38.7948,129.95,3.7126
1995,6,29,5,27,4.237,179.4667,-35.8401,129.8892,3.8429
1997,2,11,10,45,52.452,175.9544,-38.5412,129.7082,3.7985
2001,9,16,22,33,11.135,167.3927,-45.0727,129.65,3.6463
2002,4,1,20,14,36.246,167.3838,-45.048,129.63,5.1642
1991,12,31,7,9,55.376,173.9879,-39.905,129.4269,3.8043
1988,4,29,5,16,31.443,173.8224,-40.4326,129.2962,5.0304
1990,2,3,4,14,27.051,167.7297,-45.129,129.222,3.7232
1995,6,28,0,9,36.515,176.0129,-38.5624,129.1973,3.7671
1988,8,3,20,30,1.519,176.8406,-37.86,129.0954,3.8305
1969,7,18,18,0,28.4,177.21,-37.7,129,3.5544
1945,2,24,7,32,4.61,174.41,-40.07,129,3.6013
1966,3,11,11,2,52.93,177.47,-37.48,129,3.6013
1981,5,28,0,57,30.82,176.74,-37.9,129,3.6013
1969,10,10,5,44,59.53,175.92,-38.77,129,3.6146
1968,10,9,19,27,20.41,177.96,-37.59,129,3.6523
1964,10,14,20,5,49.77,176.31,-38.15,129,3.689
1972,4,24,9,2,20.58,176.23,-38.4,129,3.7329
1984,6,6,2,41,28.15,175.14,-39.37,129,3.7818
1964,1,10,10,9,19.7,177.82,-37.82,129,3.7849
1966,8,23,18,21,24.06,172.88,-41.47,129,3.8226
1986,11,23,22,17,57.38,177.36,-37.74,129,3.8502
1953,3,11,21,41,39.25,176.02,-38.32,129,3.9583
1959,2,17,16,37,52.84,176.4,-38.79,129,4.1622
1990,8,14,20,58,33.378,175.7624,-38.7028,128.991,5.024
1988,12,27,6,2,13.21,174.8219,-39.5657,128.9732,3.5983
2000,9,20,19,26,11.63,177.1397,-37.3291,128.8506,3.5802
2019,11,20,6,6,12.04,179.9092,-35.83,128.8161,3.5018
2019,4,20,1,45,46.654,180.8199,-32.6429,128.7752,4.5331
1987,4,8,19,24,58.595,175.3501,-36.6145,128.7484,4.2699
2003,7,22,7,28,57.491,167.3022,-45.1703,128.72,3.6509
1989,7,12,18,52,34.031,173.3097,-40.5942,128.7018,4.2466
1996,1,20,5,55,43.791,177.6726,-37.0193,128.692,3.8958
1988,3,14,18,46,10.651,173.4467,-41.3213,128.6042,4.3121
1991,8,23,3,23,57.639,175.9327,-38.5947,128.5372,3.532
2004,2,26,15,31,47.744,173.9433,-39.9405,128.52,3.5312
1997,10,31,7,15,20.676,175.6815,-38.726,128.4622,4.6061
1996,2,29,15,25,25.728,177.5042,-37.1541,128.4581,3.5669
2001,9,10,19,4,37.894,180.7505,-36.8339,128.3951,3.5436
2003,3,29,0,28,18.424,177.7528,-37.1625,128.33,3.5423
2002,3,1,2,49,59.066,177.6853,-37.2225,128.29,3.6642
1994,12,19,16,13,56.329,175.7648,-37.6397,128.1237,3.582
1993,10,1,14,44,5.678,175.7766,-38.7472,128.0432,3.7168
2000,12,5,22,35,4.204,176.0014,-38.53,128.0173,4.0922
1969,2,11,9,33,35.72,175.6,-38.63,128,3.5017
1984,12,25,4,14,50.18,176.08,-38.68,128,3.5017
1984,1,11,22,9,7.34,167.58,-45.1,128,3.5445
1969,6,2,3,30,59.69,176.07,-38.68,128,3.5782
1966,7,6,15,5,52.31,177.91,-38.26,128,3.5812
1958,12,20,21,7,8.7,172.85,-41.32,128,3.6037
1968,11,9,13,20,23.17,172.83,-41.44,128,3.6169
1966,1,11,4,7,35.49,175.61,-38.39,128,3.8189
1957,11,8,23,0,23.58,175.69,-38.94,128,3.9096
1967,12,16,20,57,10.03,174.26,-39.76,128,4.0116
1974,3,30,16,28,28.42,167.78,-44.92,128,4.0116
1971,2,11,19,41,34.16,179.18,-37.71,128,4.0453
1974,3,10,6,24,33.05,179.56,-37.51,128,4.0483
1951,10,23,17,40,55.62,175.92,-38.94,128,4.0626
1975,11,1,19,53,38.54,177.9,-37.89,128,4.186
1981,5,15,1,4,7.42,167.49,-45.23,128,4.2839
1958,11,8,13,20,12.84,174.38,-40.01,128,4.3686
1955,10,28,22,12,48.69,172.97,-41.28,128,4.6235
1987,8,4,19,22,30.687,174.4147,-40.0149,127.9642,3.6129
2014,10,16,16,53,21.964,181.0572,-32.0543,127.934,4.1489
1993,8,28,1,22,56.255,174.9713,-39.4453,127.911,3.6294
1998,6,7,15,25,39.022,176.4975,-38.163,127.9075,3.6223
2020,10,31,15,8,23.737,180.4622,-34.9245,127.8973,3.8292
1991,11,28,3,1,24.865,167.6269,-44.9741,127.8884,3.5326
1987,8,29,22,1,39.282,177.8519,-37.2686,127.8733,3.7019
1990,10,13,15,13,0.749,177.5149,-37.2116,127.8034,3.6878
1994,10,5,14,8,8.611,177.4357,-37.1126,127.5761,3.8393
2000,3,26,10,47,39.819,177.4712,-37.3926,127.5608,3.5599
2019,10,25,2,51,39.933,180.1428,-33.0678,127.5351,3.9067
1998,7,21,11,25,15.022,175.4618,-38.8491,127.4892,3.508
1994,6,29,16,18,0.97,167.6177,-44.9883,127.4779,3.5886
1988,8,24,1,54,44.364,175.0037,-39.2924,127.4,4.4893
2019,6,25,1,51,57.273,182.1114,-32.8774,127.3539,4.2186
1990,9,9,10,29,1.941,175.6075,-38.7462,127.3164,3.6063
2019,9,4,8,44,31.112,176.6811,-38.0056,127.3152,3.9383
1999,11,11,15,39,30.714,167.6465,-44.932,127.2813,3.5187
1987,8,14,21,55,57.509,167.6292,-45.1145,127.2348,4.0451
2009,3,8,4,5,34.302,175.613,-38.5935,127.22,3.5249
2020,11,20,12,43,16.526,175.02,-39.3423,127.0992,4.8
1995,3,15,17,30,26.007,167.4687,-45.1618,127.0883,3.8935
1997,3,27,5,26,43.042,177.6674,-36.9254,127.0867,3.5651
1998,10,4,23,15,35.572,175.296,-39.2879,127.0796,3.5569
1995,1,30,22,9,35.593,179.0177,-36.1242,127.0643,3.9945
1995,3,23,19,58,38.318,177.6712,-36.7848,127.0035,4.1333
1978,1,4,19,11,53.87,179.43,-37.32,127,3.5887
1967,9,28,16,20,12.7,176.88,-37.96,127,3.5948
1984,11,24,17,30,0.46,175.59,-38.91,127,3.6061
1968,5,22,9,32,3.79,178.08,-37.17,127,3.6265
1972,9,5,19,41,32.76,177.27,-37.69,127,3.653
1966,11,5,1,7,21.59,174.3,-39.77,127,3.7264
1953,1,18,20,16,32.98,176.19,-38.57,127,3.81
1966,3,10,15,59,21.83,174.79,-39.94,127,3.963
1962,4,22,17,50,25.89,174.02,-39.89,127,3.9732
1982,5,21,22,38,52.8,175.05,-39.61,127,4.0344
1975,7,29,9,12,51.19,175.94,-38.63,127,4.0375
1965,5,11,7,57,49.83,179.74,-36.87,127,4.1813
1969,11,4,23,30,24.07,167.48,-45.07,127,4.5443
1970,6,12,14,50,49.39,167.7,-45.08,127,4.8177
1969,4,17,2,22,59.72,167.59,-45.09,127,4.9421
2008,12,17,20,33,57.294,177.7627,-36.8995,126.983,5.2
2008,7,3,6,4,32.345,178.8267,-35.2092,126.98,3.8455
1991,7,16,14,42,20.804,177.611,-37.0526,126.927,3.5002
2012,11,17,16,50,28.194,177.9059,-36.7943,126.903,4.1791
2016,9,1,8,58,41.977,176.9213,-37.83,126.871,3.6653
1992,4,4,17,17,20.353,175.9789,-38.7872,126.8631,3.5554
1992,12,1,6,36,28.702,177.5815,-37.0585,126.7779,4.3215
1988,4,1,15,5,22.293,177.9276,-36.9659,126.7587,3.8596
1998,10,19,9,33,1.511,175.7134,-38.7718,126.7229,3.5843
1990,12,22,11,24,11.497,179.1949,-35.7522,126.6738,3.5569
1993,11,15,13,28,0.185,176.5614,-38.0817,126.6564,3.765
1989,5,2,10,43,48.55,174.1301,-39.8267,126.3491,3.5066
1994,9,10,9,32,31.916,176.8712,-37.9811,126.3044,5.5186
1992,1,8,9,44,16.908,173.9169,-40.2347,126.2952,3.7056
1987,1,29,20,19,34.746,173.1327,-40.9682,126.2506,3.5385
2012,3,20,7,25,32.425,167.3679,-45.1808,126.1719,4.7
1995,5,14,4,38,35.838,176.5056,-38.0836,126.1199,3.5011
1992,12,5,2,45,4.227,179.5962,-35.6276,126.0857,4.1814
2012,3,10,18,26,25.123,178.9422,-35.0801,126.0496,4.7
2000,6,30,6,55,47.071,167.5239,-45.0456,126.0434,3.695
1952,2,19,16,33,34.34,175.86,-38.55,126,3.5065
1978,12,14,20,45,54.98,167.76,-45.13,126,3.5065
1964,8,27,6,58,18.73,177.64,-37.49,126,3.5513
1982,3,8,23,27,0.51,177.53,-37.25,126,3.5575
1977,9,28,3,20,14.7,176.81,-37.89,126,3.5626
1974,1,10,20,50,22.56,167.59,-45.02,126,3.6003
1985,6,20,18,48,54.44,167.57,-44.99,126,3.6084
1986,7,27,6,35,41.27,177.67,-36.93,126,3.638
1959,2,27,5,58,24.46,175.66,-39.07,126,3.7104
1979,8,4,9,51,59.39,167.72,-45.11,126,3.7196
1944,8,27,18,33,16.38,175.39,-39.27,126,3.8124
1953,2,16,22,5,50.46,178.63,-38.41,126,3.8124
1969,12,27,23,51,44.56,176.14,-38.68,126,3.8196
1974,1,5,3,43,37.13,178.66,-37.15,126,3.8196
1970,1,2,14,5,42.53,177.81,-37.36,126,3.8267
1977,10,29,11,39,8.66,173.83,-40.5,126,3.9348
1964,8,12,9,27,5.05,175.07,-40.16,126,3.996
1957,11,22,10,31,10.81,174.14,-39.53,126,4.3223
2001,12,20,12,37,48.039,167.6002,-44.9876,125.9342,3.6484
2000,8,12,6,22,55.569,176.1149,-38.6507,125.8828,4.5643
2015,1,19,23,26,18.007,176.0275,-38.5266,125.881,3.936
1993,12,5,8,5,23.513,177.3848,-37.367,125.8542,3.6863
2015,2,15,9,19,10.934,177.7124,-37.0774,125.844,3.5677
1988,1,26,6,21,30.574,176.0443,-38.5973,125.7873,3.559
1987,1,18,13,3,57.073,173.5412,-40.4802,125.787,3.9863
1988,1,7,7,29,56.507,180.3902,-34.7697,125.7287,4.4933
1993,7,5,22,4,33.222,175.5208,-38.7956,125.7255,4.2944
1988,6,3,23,53,34.058,168.4168,-44.292,125.7137,3.7703
2013,2,27,17,2,26.134,167.5472,-45.1355,125.7031,3.6094
2000,2,25,3,58,37.734,177.1713,-37.6157,125.5221,3.6157
1990,7,20,8,45,57.129,177.7335,-36.9659,125.433,3.5007
2000,1,20,22,57,57.439,177.5624,-36.9887,125.4067,3.564
1994,2,9,19,3,41.986,177.826,-36.8588,125.3216,4.2199
1988,11,27,23,59,56.814,182.5704,-34.2171,125.2565,5.0513
1997,2,1,21,28,54.15,180.3284,-36.7022,125.139,3.5697
2017,9,22,7,46,19.689,180.5471,-34.4823,125.1234,4.3831
1994,9,28,2,50,8.92,177.4221,-37.1683,125.0747,4.0023
2013,7,4,16,7,3.39,174.4005,-39.5608,125.049,3.9171
1985,6,12,14,55,51.43,174.49,-39.69,125,3.5364
1962,5,11,7,4,23.39,175.21,-39.38,125,3.6792
1978,5,13,13,57,12.54,177.04,-38.3,125,3.6792
1949,9,8,11,50,50.11,173.76,-40.56,125,3.7128
1960,1,17,2,6,16.14,173.69,-40.14,125,3.7128
1969,7,8,0,3,23.76,178.22,-35.68,125,3.7893
1982,6,18,23,5,6.1,167.87,-44.96,125,3.9025
1948,3,14,16,21,8.37,173.18,-40.41,125,3.9168
1981,9,2,5,22,14.57,175.81,-38.98,125,3.9617
1949,5,17,2,11,6.15,175.82,-39.02,125,4.1208
1950,2,22,4,27,35.4,174.94,-39.63,125,4.1208
1950,11,10,8,30,33.62,177.75,-38.27,125,4.1717
1970,1,21,0,49,15.54,172.89,-41.48,125,4.2564
1974,4,27,9,5,25.97,167.69,-44.98,125,4.4492
1944,7,27,13,53,27.86,175.87,-37.9,125,4.4777
1941,11,9,2,41,56,175.5,-38.5,125,4.8
1962,9,22,15,8,7,178.44,-37.03,125,5.108
1994,10,26,16,30,51.365,175.8321,-38.7529,124.8135,4.2507
1997,2,24,10,49,57.093,175.8949,-38.7185,124.8026,3.7031
2011,3,17,19,22,35.899,175.8605,-38.7563,124.79,3.9159
2013,11,15,15,8,2.071,179.9825,-32.542,124.7811,3.6911
2003,7,3,23,36,16.821,175.9825,-38.7302,124.73,3.7571
1989,8,20,19,48,46.4,176.2018,-38.3979,124.664,3.6953
1993,1,29,6,18,3.43,175.054,-39.4582,124.5232,3.9873
2002,4,2,8,18,39.724,167.3722,-45.0942,124.42,3.8616
2005,10,8,7,39,44.601,174.1517,-39.8018,124.33,3.8198
1988,5,24,15,22,9.957,177.4009,-37.6033,124.2337,3.7911
1993,8,14,7,58,46.371,172.8355,-41.3618,124.1505,3.5853
2011,8,23,11,40,28.713,176.5046,-38.0403,124.0609,3.523
1948,1,25,14,56,40.07,173.32,-40.08,124,3.5112
1974,3,26,9,55,52.12,175.65,-39.27,124,3.5286
1973,4,27,11,38,21.93,172.99,-41.42,124,3.5622
1977,8,4,9,54,29.46,178.82,-37.04,124,3.601
1980,2,18,20,38,36.7,176.01,-38.89,124,3.6785
1985,7,2,6,50,3.46,174.44,-39.63,124,3.7488
1984,7,27,0,54,19.4,167.56,-45.09,124,3.7662
1970,2,9,2,37,50.27,175.91,-38.74,124,3.7835
1982,2,23,6,19,35.5,174.02,-40.41,124,3.861
1981,10,23,0,29,50.28,174.2,-39.83,124,3.8753
1975,5,18,3,0,34.7,167.55,-45.33,124,3.909
1969,12,15,15,41,24.95,174.21,-40.76,124,4.0211
1969,12,27,19,12,0.68,176.14,-38.68,124,4.1405
1946,4,22,18,19,43.06,176.15,-38.84,124,4.786
2019,9,3,17,22,34.895,181.1658,-34.1228,123.9878,3.7868
2020,12,21,3,0,53.128,181.6601,-33.0733,123.9825,4.0833
1993,12,14,20,1,40.481,177.2995,-37.6174,123.9458,3.5787
2012,10,9,15,11,57.219,175.9142,-38.7039,123.918,3.9441
2001,12,27,8,41,3.727,180.7836,-36.836,123.9037,3.693
2012,2,11,12,50,17.906,174.3545,-39.5662,123.835,3.5954
2001,9,22,13,28,3.089,175.8028,-38.4965,123.73,3.6201
2001,4,3,12,3,43.406,178.5388,-36.0662,123.6997,3.7557
2009,3,31,3,28,18.971,172.8213,-41.478,123.62,4.016
2011,7,24,9,33,38.138,174.1569,-40.3013,123.5921,4.5
2018,1,27,2,30,31.998,173.9746,-40.3401,123.5536,4.4
2015,10,6,20,50,25.611,174.8755,-39.5114,123.217,3.7994
2000,11,15,9,4,55.812,176.5555,-38.1176,123.1771,4.0863
1990,5,15,10,30,19.414,177.8838,-36.824,123.1702,3.5152
1999,11,11,3,14,10.742,177.8887,-36.908,123.0346,3.8225
1986,11,18,14,12,46.3,167.65,-45.05,123,3.5432
1972,11,23,1,51,56.68,167.69,-45.05,123,3.5452
1952,7,9,6,4,35.41,179.49,-37.98,123,3.6666
1969,12,5,17,42,24.04,167.72,-45,123,3.6809
1970,6,15,22,33,57.21,176.02,-38.88,123,3.686
1952,5,2,21,55,36.84,177.63,-38.11,123,3.7176
1960,6,3,12,37,8.57,176.43,-38.32,123,3.7176
1975,10,28,3,28,17.93,167.62,-45.04,123,3.8563
1968,10,29,2,17,6.79,180.4,-36.83,123,3.896
1970,7,5,16,38,40.13,167.65,-45.1,123,4.0154
1977,1,31,17,43,26.73,167.67,-45.17,123,4.0347
1981,3,25,21,10,31.18,177.94,-37.35,123,4.2958
1983,9,17,7,46,3.05,167.75,-45.21,123,4.3193
1967,2,9,22,58,49.06,178.68,-36.87,123,4.4651
1951,2,24,23,44,31.38,176.85,-37.98,123,4.7374
1943,2,17,2,15,10.4,168,-45.3,123,6.2
1994,4,26,1,26,15.793,176.4266,-38.3987,122.9648,4.3714
1995,4,9,8,32,6.717,167.4081,-45.1108,122.9597,3.8105
1988,7,8,20,39,58.237,173.086,-41.4553,122.9384,3.6871
2019,11,10,4,26,38.647,180.6221,-33.6077,122.8735,3.952
1996,1,14,18,26,22.189,176.152,-38.4835,122.8248,3.7282
1988,2,18,8,12,42.116,179.6716,-36.1207,122.812,3.7884
2001,11,16,19,23,47.582,180.2291,-36.1288,122.786,3.7313
1991,12,21,15,54,18.31,177.4326,-37.2695,122.7779,3.6059
1991,6,12,4,23,46.04,177.4368,-37.1038,122.6853,3.6092
2002,5,18,3,21,4.703,175.5458,-39.0402,122.6628,3.7388
1995,3,27,20,45,1.849,177.5309,-37.089,122.6129,3.693
2007,4,13,6,7,39.781,167.4513,-45.0553,122.61,3.7331
2011,9,3,15,52,17.22,178.4631,-36.7788,122.4699,3.8886
2007,5,6,17,11,8.149,175.9014,-38.7247,122.4549,3.6182
2019,9,8,21,50,26.512,176.1462,-38.4377,122.3915,3.5208
1994,1,20,4,59,0.107,167.4691,-45.1255,122.3394,4.329
2006,2,1,15,56,42.578,173.484,-41.0443,122.33,3.5188
1998,12,29,1,43,44.115,173.7243,-40.4296,122.3137,3.9986
2003,7,24,21,53,2.3,175.9435,-38.7718,122.29,3.9428
1998,10,5,6,35,3.518,167.5596,-44.9432,122.2501,3.5011
2000,5,11,3,8,52.257,177.6442,-37.2979,122.2172,3.7806
1989,8,8,7,59,6.85,174.4102,-40.0963,122.2141,5.4
1994,12,15,13,31,33.304,167.4628,-45.1382,122.085,3.8564
2008,11,9,3,25,8.781,167.306,-45.1608,122.0811,4.2
2007,2,21,12,20,54.168,167.272,-45.2865,122.07,3.9411
1992,9,19,19,37,56.349,175.6468,-38.9471,122.0641,3.7463
1998,12,15,22,2,40.335,167.5486,-45.0903,122.0323,3.5567
1975,12,21,10,27,39.4,176.05,-38.47,122,3.5231
1969,6,16,16,41,50.73,175.92,-38.65,122,3.5456
1951,8,30,13,37,50.64,172.57,-42.14,122,3.618
1970,7,3,10,55,42.41,174.81,-39.6,122,3.618
1977,8,8,9,51,9.52,176.8,-38.03,122,3.6384
1963,11,15,21,11,38.49,174.33,-39.82,122,3.7638
1969,3,20,6,30,54.52,167.74,-45.05,122,4.3145
1970,5,29,22,20,53.34,176.23,-38.4,122,4.4104
2015,2,1,11,32,0.293,180.2354,-32.3143,121.9864,4.0774
1996,1,14,6,32,37.625,167.5413,-45.1244,121.939,3.561
2015,5,26,13,48,39.602,176.4912,-37.9242,121.762,3.6312
1992,2,18,10,27,11.303,174.0187,-39.9064,121.685,5.4748
1996,10,13,18,1,1.475,174.4846,-39.691,121.6816,3.5484
1997,7,21,4,44,57.617,174.481,-39.5907,121.6655,3.5545
1987,7,26,22,2,49.392,175.8185,-38.6947,121.6585,3.9084
2004,8,13,22,41,15.533,167.4355,-45.0922,121.64,3.5099
1995,7,4,22,59,43.891,178.575,-35.6846,121.5065,3.6701
1989,7,9,7,16,0.723,177.8402,-37.1912,121.3092,3.5972
1993,8,3,4,47,31.389,175.73,-38.7869,121.281,4.2571
1993,12,6,18,14,56.274,177.6351,-36.9771,121.2541,3.7513
2018,10,28,19,4,6.231,180.7166,-35.7092,121.1688,3.8843
2000,11,4,11,20,55.182,175.9296,-38.6827,121.1529,3.6516
2019,6,18,18,32,35.347,174.627,-39.7782,121.0801,3.8424
1992,11,1,2,5,25.023,175.6492,-38.9407,121.0285,3.5173
1984,6,3,0,43,14.83,175.98,-39.01,121,3.501
1984,7,26,20,39,20.63,167.61,-44.98,121,3.5326
1978,8,21,11,33,32.17,177.63,-36.97,121,3.6407
1973,11,21,8,37,21.74,175.96,-38.91,121,3.6632
1976,7,30,19,30,4.41,167.55,-45.14,121,3.6744
1979,8,17,11,15,13.29,174.39,-40.13,121,3.6764
1967,6,21,19,49,35.93,177.14,-37.83,121,3.6968
1953,3,16,4,33,44.57,177.67,-37.74,121,3.7223
1979,8,5,6,41,6.7,176.22,-38.89,121,3.7652
1982,8,22,3,28,10.7,174.71,-39.65,121,3.8039
1972,11,14,8,26,28.61,174.22,-40.32,121,3.8702
1951,8,19,0,4,39.02,173.54,-40.81,121,4.1303
1981,12,4,11,28,26.05,167.57,-45.18,121,4.2414
1948,1,26,11,54,1.42,175.77,-38.94,121,4.2833
1979,10,15,13,51,43.22,179.26,-37.23,121,4.4362
1974,6,4,16,33,25.92,167.74,-44.86,121,4.4617
1996,4,15,11,22,49.071,177.4866,-37.3008,120.9129,3.8419
2017,5,21,11,6,24.9,178.5513,-35.9381,120.8846,3.732
2004,4,2,17,56,49.709,167.402,-45.0983,120.82,4.164
2006,3,4,7,26,55.808,167.3683,-44.9893,120.76,3.8851
1991,1,15,12,36,59.91,175.9649,-38.8092,120.7227,3.5792
2002,8,20,11,50,39.807,179.0257,-35.698,120.7077,3.7087
2002,11,24,21,8,52.484,180.8307,-36.712,120.6368,3.5896
1998,6,16,3,58,11.115,167.6389,-44.9965,120.6052,3.557
2000,6,23,0,48,49.701,179.139,-35.9753,120.561,4.4832
2004,12,22,2,19,49.691,167.308,-45.1278,120.54,4.0056
2020,10,24,9,36,36.154,178.8123,-36.2478,120.506,3.8083
1998,8,29,3,9,53.811,173.0822,-41.1305,120.3746,3.5015
1988,2,23,10,19,0.126,178.1431,-36.5124,120.3734,3.9186
1996,6,22,21,1,30.789,175.7332,-38.6288,120.3684,4.0787
1992,7,3,16,3,57.267,177.3802,-37.4946,120.3576,3.524
2018,6,17,22,43,12.593,177.8346,-36.8561,120.33,3.5553
1998,1,14,4,58,20.698,167.4839,-45.0994,120.3068,3.6628
2001,4,19,8,39,15.104,175.9202,-38.7905,120.28,3.821
1999,8,12,6,17,50.644,167.6467,-45.0553,120.157,3.5234
1988,4,22,1,8,26.179,167.497,-45.2384,120.1233,4.3078
1995,12,23,14,43,18.377,175.8135,-38.7884,120.0873,4.1977
1989,10,12,9,30,16.602,175.982,-38.4956,120.0348,3.5186
1979,10,29,8,41,51.6,167.53,-45.18,120,3.5972
1966,8,16,1,5,25.72,167.43,-45.3,120,3.6023
1982,3,11,17,19,14.54,167.52,-45.21,120,3.6941
1984,6,28,9,22,10.36,177.14,-37.57,120,3.7329
1971,5,17,0,48,49.67,174.72,-39.87,120,3.7563
1950,3,29,19,20,46.85,174.42,-40.02,120,3.8267
1976,7,7,13,39,36.11,175.67,-38.84,120,3.8267
1968,12,19,8,37,5.33,177.51,-37.85,120,3.8604
1975,4,9,5,51,17.8,173.11,-41.55,120,3.8858
1985,9,10,10,21,13.45,167.55,-45.17,120,3.9011
1942,10,27,14,23,45,177,-39.2,120,4
2018,9,16,20,7,25.252,179.2731,-32.3888,120,4.0137
1944,9,3,6,45,33.07,176.05,-38.94,120,4.0307
2019,2,28,13,30,51.137,180.7855,-33.2279,120,4.0914
1955,12,21,23,28,8.18,177.5,-37.53,120,4.1836
1942,4,18,5,45,39.88,176.53,-38.51,120,4.2346
1976,7,23,5,35,55.87,172.88,-41.45,120,4.2948
1976,7,12,20,9,29.36,177.86,-37.47,120,4.3193
1974,10,8,13,4,46.11,173.89,-41.05,120,4.3366
1986,5,16,0,27,40.37,175.17,-39.38,120,4.5518
1991,7,30,9,51,1.118,177.3236,-37.7474,119.9954,3.7574
2007,12,26,4,18,57.443,174.1205,-39.9708,119.8868,4.1018
1987,7,22,19,2,37.03,167.1424,-45.7417,119.8767,3.8148
2007,7,18,2,2,48.542,174.7568,-39.5387,119.7891,3.5337
1992,12,5,18,42,4.177,176.426,-38.2338,119.7378,3.5744
2014,11,18,19,14,24.074,180.5456,-32.6685,119.5915,4.1841
2014,2,28,8,55,55.167,173.1997,-41.0704,119.551,3.5989
1995,5,9,0,6,29.372,174.5606,-39.8474,119.4967,4.143
1999,9,4,22,25,14.389,167.4042,-45.268,119.464,3.931
2015,5,24,17,12,18.198,174.0227,-40.2535,119.401,3.6277
1999,3,8,20,3,21.223,174.5755,-39.5444,119.3203,3.7834
